emp_no,first_name,last_name,gender,salary,to_date
69928,Abdelkader,Nourani,M,40000,2002-04-23
69932,Surveyors,Stenning,M,60208,9999-01-01
70052,Vivian,Hartvigsen,F,47782,2002-07-14
69940,Gonzalo,Mattern,M,55119,9999-01-01
70059,Valeri,Tiemann,M,53435,9999-01-01
70061,Masaki,Erez,F,40000,1996-04-20
70068,Noritoshi,Beidas,M,40000,9999-01-01
70070,Kerhong,Ellozy,F,48230,2000-02-24
70071,Hironoby,Vigier,M,85420,1993-09-07
70077,Vesna,Panienski,M,64626,9999-01-01
70087,Ronghao,Lemarechal,F,99976,1997-11-29
70087,Ronghao,Lemarechal,F,99976,9999-01-01
70090,Oldrich,Anandan,M,49598,9999-01-01
70091,Vasilii,Haldar,M,54441,9999-01-01
70237,Quingbo,Badache,M,48642,1997-01-11
70105,Van,Hardjono,M,40000,9999-01-01
70237,Quingbo,Badache,M,48642,1992-06-01
70239,Cedric,McFarlin,F,40000,9999-01-01
70117,Arie,Bail,F,40848,9999-01-01
70242,Tadahiro,Veccia,M,40000,1992-07-16
70123,Aloys,Takkinen,F,75367,1994-06-08
70250,Erez,Arlazarov,M,57701,9999-01-01
70132,Gal,Manders,M,95614,9999-01-01
70257,Kiyomitsu,Saoudi,M,73186,1991-09-02
70145,Shaowei,McAlpine,F,68377,1996-02-22
70270,Zsolt,Cusworth,M,50362,9999-01-01
70146,Tiina,Atrawala,M,40000,9999-01-01
70287,Nimmagadda,McConalogue,F,73983,9999-01-01
70162,Danai,Wrigley,M,46920,9999-01-01
70164,Ult,Bergere,F,52833,9999-01-01
70296,Nalini,Vadhan,F,55852,9999-01-01
70308,Tristan,Provine,M,40000,2001-04-16
70171,Sadun,Himler,F,57201,9999-01-01
70172,Toshimo,Beerel,M,40000,9999-01-01
70310,Neven,Ranai,M,56415,9999-01-01
70180,Renee,Cichocki,M,92488,9999-01-01
70311,Abdelaziz,Kugler,M,40000,9999-01-01
70320,Aruna,Beerel,M,41958,1991-03-28
70190,Zeljko,Luiz,M,45201,9999-01-01
70191,Yagil,Jiafu,F,45041,1998-10-27
70350,Kwun,Swen,M,40000,9999-01-01
70197,Nishit,Fritzsche,M,40000,9999-01-01
70197,Nishit,Fritzsche,M,40000,1992-10-28
70354,Minghong,Gammage,M,53220,9999-01-01
70374,Girolamo,Macedo,F,41652,9999-01-01
70217,Aksel,Iivonen,M,42181,2001-12-16
70217,Aksel,Iivonen,M,42181,9999-01-01
70218,Stabislas,Luga,M,47206,9999-01-01
70219,Ramzi,Suessmith,F,40000,9999-01-01
70374,Girolamo,Macedo,F,41652,1991-01-25
70380,Alassane,Denos,F,73598,9999-01-01
70386,Guiseppe,Mamelak,F,69504,9999-01-01
70400,Srinidhi,Lorcy,M,44349,9999-01-01
70516,Danny,Mamelak,F,47946,9999-01-01
70519,Mohammad,Aingworth,M,40000,1997-09-08
70519,Mohammad,Aingworth,M,40000,9999-01-01
70528,Khun,Gimarc,M,40000,9999-01-01
70528,Khun,Gimarc,M,40000,2000-11-16
70530,Qunsheng,Stille,M,40000,9999-01-01
70535,Dante,Speel,F,66634,9999-01-01
70538,Pascal,Benveniste,F,92870,1998-06-22
70540,Vasilis,Ullian,M,40000,9999-01-01
70548,Leon,Mersereau,F,62502,2001-05-05
70550,Maren,Ressouche,M,52105,9999-01-01
70555,Sreekrishna,Benaini,M,40000,2002-01-23
70405,Jaber,Chimia,M,70285,2002-06-26
70563,Naraig,Klerer,F,51917,9999-01-01
70564,Supot,Chiola,M,43784,9999-01-01
70415,Shirish,Ranft,M,40000,1990-02-07
70565,Fumiya,Bergere,M,71073,9999-01-01
70566,Goa,Gewali,F,42863,1996-10-16
70415,Shirish,Ranft,M,40000,1990-02-26
70571,Randy,Sooriamurthi,M,70241,9999-01-01
70419,Woody,Undy,F,50032,1996-05-09
70573,Janalee,Chachaty,F,40000,9999-01-01
70421,Amstein,Birke,F,40000,9999-01-01
70579,Seshu,Polajnar,F,40000,9999-01-01
70422,Zine,Krichel,F,40000,9999-01-01
70425,Mechthild,Businaro,F,72233,9999-01-01
70584,Arun,Flasterstein,M,48182,9999-01-01
70425,Mechthild,Businaro,F,72233,1994-05-16
70426,Gilbert,Hanratty,M,51517,9999-01-01
70462,Shalesh,Debuse,M,40000,1987-06-27
70602,Hongzhu,Maquelin,F,40000,9999-01-01
70604,Gaetan,Comellas,F,59187,2002-03-10
70610,Djelloul,Bellmore,F,75945,1994-02-24
70614,Nevio,Furedi,M,41854,9999-01-01
70462,Shalesh,Debuse,M,40000,1988-05-22
70465,Kien,Ligten,F,45067,9999-01-01
70478,Basil,Peac,M,73943,9999-01-01
70629,Shay,DiGiano,M,67352,9999-01-01
70485,Sachio,Mondadori,F,47724,9999-01-01
70500,Basim,Tibblin,M,43038,1993-12-17
70502,Jiann,Weedon,F,69595,9999-01-01
70502,Jiann,Weedon,F,69595,1990-05-16
70514,Christoper,Highland,F,40000,9999-01-01
70809,Premal,Welham,M,41873,9999-01-01
70659,Kauko,Domenig,M,72170,9999-01-01
70661,Leni,Bernardinello,F,42872,9999-01-01
70810,Vishwani,Brodal,F,40000,1995-04-01
70666,Ronghao,Veeraraghavan,M,73226,9999-01-01
70810,Vishwani,Brodal,F,40000,9999-01-01
70812,Qiwen,Lund,M,40000,1998-07-12
70824,Kauko,Mawatari,M,57491,9999-01-01
70675,Edwin,Avouris,M,74785,9999-01-01
70679,Aluzio,Hagimont,M,40000,9999-01-01
70830,Jiakeng,Maksimenko,M,40000,9999-01-01
70830,Jiakeng,Maksimenko,M,40000,1991-03-28
70860,Anestis,Akiyama,M,40000,1999-09-19
70720,Hidefumi,Denny,F,45176,9999-01-01
70722,Maren,Sudbeck,F,54960,9999-01-01
70876,Gao,Teitelbaum,M,48197,1999-11-25
70726,Sadun,Cronan,M,40000,1994-02-19
70735,Shaowei,Spataro,F,58619,9999-01-01
70876,Gao,Teitelbaum,M,48197,1999-11-21
70738,Shaleah,Kemmerer,F,40000,9999-01-01
70738,Shaleah,Kemmerer,F,40000,1995-08-24
70877,Prasadram,Weiland,M,50487,9999-01-01
70739,Przemyslawa,Kakkar,F,86752,9999-01-01
70887,Tsutomu,Bratten,M,60059,9999-01-01
70743,Matk,Genin,M,42520,9999-01-01
70751,Danil,Heusch,F,43677,9999-01-01
70752,Vugranam,Chiola,M,49152,9999-01-01
70898,Ranan,Radhakrishnan,F,55809,9999-01-01
70901,Yonghoan,Knightly,M,93217,2000-03-17
70763,Jahangir,Lorch,M,48966,9999-01-01
70767,Hinrich,Gewali,M,47511,9999-01-01
70909,Shir,Wossner,F,79826,1988-04-14
70770,Kazuhide,Jeansoulin,M,40000,1993-11-26
70776,Raimond,Gischer,M,48179,1999-11-26
70782,Abdulah,Ebeling,F,89767,2001-10-17
70914,Dinah,Antonisse,M,72054,9999-01-01
70785,Jiakeng,Swan,M,66286,9999-01-01
70787,Reinhard,Masaki,M,51605,9999-01-01
70919,Anwar,Casley,F,51782,9999-01-01
70791,Aamod,Avouris,M,51105,9999-01-01
70936,Morris,Whittlesey,M,40000,1994-10-16
70797,Alejandro,Tiemann,M,59670,9999-01-01
71090,Xudong,Beilner,F,47461,2000-08-08
70956,Almudena,Genther,M,50155,9999-01-01
70964,Berhard,Seghrouchni,F,40000,9999-01-01
70966,Malu,Stanger,M,55492,1999-06-07
70966,Malu,Stanger,M,55492,1995-09-19
70970,Yuuichi,Vesna,M,48253,9999-01-01
70974,Girolamo,Xiaoshan,F,60659,1996-10-19
70982,Rasikan,Kamber,M,40000,9999-01-01
71099,Adly,Azevdeo,F,40000,9999-01-01
70988,Ziyad,DasSarma,F,67758,1989-07-05
71001,Lobel,Schnelling,M,67449,1998-08-18
71100,Taisook,Karnin,M,45296,9999-01-01
71009,Keung,Zaccaria,M,42129,1988-04-27
71009,Keung,Zaccaria,M,42129,1997-03-02
71102,Indrajit,Juneja,M,40000,9999-01-01
71113,Anwar,Atrawala,F,40000,9999-01-01
71037,Mihalis,Mitina,M,104927,1989-02-12
71040,Satosi,Pauthner,M,50897,1995-03-19
71041,Frazer,Borovoy,M,47442,9999-01-01
71114,Jagoda,Kakkar,F,44737,9999-01-01
71054,Felicidad,Meszaros,F,53594,1997-08-11
71057,Christfried,Orsini,F,101420,1987-06-23
71057,Christfried,Orsini,F,101420,9999-01-01
71060,Suebskul,Tokunaga,M,60131,9999-01-01
71118,Chirstian,Tasistro,M,72570,9999-01-01
71064,Kokou,Genther,F,84332,1998-05-28
71120,Kerryn,Marchegay,M,40000,9999-01-01
71076,Huei,Rosca,F,57052,9999-01-01
71120,Kerryn,Marchegay,M,40000,1999-12-02
71121,Aris,Atrawala,F,40000,9999-01-01
71127,Annemarie,Belinskaya,F,43847,9999-01-01
71128,Selwyn,Dolinsky,M,48269,9999-01-01
71229,Taiji,Segond,M,42849,1995-01-15
71130,Khalid,Jervis,F,50797,9999-01-01
71246,Toshimitsu,Paludetto,M,74992,9999-01-01
71167,Sham,Gimbel,M,49432,9999-01-01
71255,Mrinalini,Halloran,M,40000,9999-01-01
71262,Shigenori,Vecchio,F,40000,9999-01-01
71263,Suvo,Farrar,M,40491,9999-01-01
71268,Remko,Dalphin,F,73530,9999-01-01
71270,Saeko,Crooks,M,47347,9999-01-01
71291,Persi,Lammel,F,40000,1986-01-02
71194,Fox,Lampe,F,57280,9999-01-01
71300,Deborah,Beilner,F,51618,9999-01-01
71302,Zhenbing,Heiserman,F,64704,9999-01-01
71307,Tadahiro,Bade,F,51158,9999-01-01
71320,Xuejia,Caine,F,40000,9999-01-01
71323,Shunichi,Brizzi,M,40000,9999-01-01
71335,Khalil,Rusterholz,F,76005,2002-02-07
71197,Rutger,Rebaine,M,86191,1993-01-08
71341,Seongbin,Tetzlaff,F,40000,9999-01-01
71345,Weiyi,Brookner,M,58836,2000-05-23
71351,Otmar,Guerreiro,M,62773,9999-01-01
71362,Cathie,Mellouli,M,57793,9999-01-01
71365,Remzi,Bratsberg,M,42694,9999-01-01
71375,Masoud,Khamsi,M,80332,9999-01-01
71383,Vidya,Ohori,F,40000,9999-01-01
71391,Youjian,Morris,F,40000,9999-01-01
71398,Sanjeeva,Krohn,F,60539,1994-11-06
71398,Sanjeeva,Krohn,F,60539,9999-01-01
71399,Kasturi,Rodier,M,59780,9999-01-01
71400,Werner,Bugaenko,M,59943,1990-08-17
71405,Shuzo,Miake,F,40000,9999-01-01
71416,Jayson,Demir,F,40000,9999-01-01
71420,Oksana,Schnelling,M,48164,9999-01-01
71214,Kiyomitsu,Toyoshima,F,44791,9999-01-01
71424,Vishu,Kroha,F,40000,9999-01-01
71429,Abdelaziz,Budinsky,F,48713,1995-12-03
71429,Abdelaziz,Budinsky,F,48713,1996-11-23
71220,Nadjib,Peek,F,57703,9999-01-01
71451,Munenori,Chelton,M,77024,9999-01-01
71458,Kazuhiro,Welham,F,40000,9999-01-01
71509,Ioana,Feinberg,F,49888,9999-01-01
71463,Ferdinand,Lagarias,M,40000,9999-01-01
71471,Bernice,Peak,M,50095,9999-01-01
71471,Bernice,Peak,M,50095,2002-05-06
71472,Bingning,Irland,M,41419,9999-01-01
71478,Margo,Schahn,M,63822,9999-01-01
71522,Randi,Flasterstein,M,40000,9999-01-01
71490,Yannis,Vieri,M,63239,9999-01-01
71501,Nagui,Yurek,F,40000,9999-01-01
71503,Chinhyun,Plumb,F,69799,9999-01-01
71528,Marjo,Deverell,M,48609,2001-08-19
71528,Marjo,Deverell,M,48609,9999-01-01
71529,Junsik,Kawashimo,F,54910,2001-03-19
71535,Cristinel,Falco,M,40000,9999-01-01
71541,Kwangsub,Chartres,F,70697,9999-01-01
71545,Denny,Nittel,F,47637,9999-01-01
71674,Udo,Huxford,M,40000,9999-01-01
71552,Shuho,Cesareni,F,47786,1989-04-22
71678,Kiyokazu,Schapire,F,40000,9999-01-01
71683,Sastry,Hedayat,M,40000,1999-11-17
71683,Sastry,Hedayat,M,40000,9999-01-01
71560,Shalesh,Shanbhogue,M,62267,1989-12-21
71690,Annemarie,Steinauer,F,40000,9999-01-01
71699,Ingemar,Tramer,M,57349,9999-01-01
71586,Jianwen,Cannard,F,58628,9999-01-01
71706,Van,Murtha,M,40000,9999-01-01
71715,Eberhardt,Niizuma,F,70566,9999-01-01
71717,Zijian,Pehl,F,65894,1987-11-08
71722,Marco,Lally,F,40000,1990-10-09
71722,Marco,Lally,F,40000,9999-01-01
71725,Kannan,Yurek,F,40000,9999-01-01
71729,Jongsuk,Rosch,M,44787,9999-01-01
71588,Junichi,Colorni,M,66211,9999-01-01
71590,Irene,Beerel,F,40000,9999-01-01
71592,Kitty,Rusterholz,F,40000,9999-01-01
71597,Yagil,Birjandi,M,40000,1987-12-11
71598,Jianhua,Osgood,F,67264,9999-01-01
71603,Susanta,Hanratty,M,40000,9999-01-01
71609,Berthier,Manderick,M,40000,9999-01-01
71627,Aria,Ranta,M,44908,9999-01-01
71644,Bogdan,Azuma,M,40000,9999-01-01
71644,Bogdan,Azuma,M,40000,1985-11-01
71796,Magdalena,Rijckaert,M,59330,9999-01-01
71732,Arra,Highland,M,50205,2000-04-12
71732,Arra,Highland,M,50205,9999-01-01
71806,Ramachenga,Segond,M,63926,1994-05-02
71750,Berhard,Eppinger,M,40000,9999-01-01
71810,Hideo,Ertl,M,75775,9999-01-01
71753,Tzu,Fadgyas,F,60088,1989-06-08
71754,Leen,Hebden,M,44476,9999-01-01
71758,Munehiko,Frijda,F,47473,9999-01-01
71812,Younwoo,Cooman,F,60363,9999-01-01
71766,Gennady,Lieblein,F,58909,1987-05-16
71823,Kasidit,Linnainmaa,M,44612,9999-01-01
71773,Leen,Ebeling,F,57105,9999-01-01
71779,Hironoby,Cooman,F,69098,9999-01-01
71780,DeForest,Honglei,M,48508,9999-01-01
71826,Chandrasekaran,Brickell,F,74771,9999-01-01
71782,Boriana,Oskamp,F,62333,2000-05-14
71832,Boguslaw,Sanella,M,40000,1997-08-15
71788,Reinhard,Verspoor,M,40000,9999-01-01
71791,Bedrich,Lalonde,F,47195,9999-01-01
71834,Laurentiu,Daescu,M,40000,2000-09-25
71837,Munehiro,Babb,M,46476,9999-01-01
71839,Owen,Hasenauer,M,40000,9999-01-01
71842,Bluma,Cummings,M,68393,9999-01-01
71847,Seshu,Kadhim,F,82438,9999-01-01
71855,Lein,Luef,M,42783,9999-01-01
71948,Angel,Bonifati,M,40000,9999-01-01
71864,Martina,Bellone,F,62512,9999-01-01
71959,Jianhua,Speer,M,77755,1996-02-27
71959,Jianhua,Speer,M,77755,1995-08-29
71960,Teunis,Karnin,F,77327,9999-01-01
71962,Mohamadou,Thorelli,M,70489,9999-01-01
71869,Elzbieta,Puoti,F,40000,9999-01-01
71871,Kien,Molenkamp,F,78892,9999-01-01
71979,Sugwoo,Kropp,M,61631,2001-08-27
71979,Sugwoo,Kropp,M,61631,9999-01-01
71980,Stamatina,Compeau,M,45916,9999-01-01
71879,Ipke,Silva,M,68675,1994-02-28
71984,Fei,Thiria,M,40000,9999-01-01
71985,Kristina,Emmart,M,55891,9999-01-01
71986,Faiza,Peek,F,56973,1999-10-05
71990,Supot,Thiran,M,50900,9999-01-01
71993,Bernd,Caine,F,40000,9999-01-01
71889,Tristan,Hennebert,F,54736,1996-10-17
71998,Pranas,Lovengreen,F,54808,9999-01-01
72003,Kamakshi,Besselaar,M,40000,9999-01-01
72004,Macha,Undy,M,56988,9999-01-01
71889,Tristan,Hennebert,F,54736,9999-01-01
72008,Soenke,Wrigley,F,40000,9999-01-01
71894,Guther,Munawer,F,40000,9999-01-01
72013,Lene,Beilner,M,40000,9999-01-01
72015,Reuven,Trystram,F,45661,9999-01-01
72024,Takahiro,Wolniewicz,M,55427,9999-01-01
71896,Magdalena,Zobel,M,76759,9999-01-01
72026,Wilmer,Pesch,F,40000,9999-01-01
72028,Marsja,Szemeredi,F,53297,9999-01-01
71901,Josyula,Halloran,F,55901,9999-01-01
72031,Nagui,Makrucki,F,65794,9999-01-01
71904,Zine,Oxman,F,59744,1992-06-16
71913,Tooru,Feinberg,M,59759,9999-01-01
71914,Navid,Uludag,M,40000,9999-01-01
71915,Goh,Jakobus,F,54007,9999-01-01
72071,Bilhanan,Rullman,M,71314,9999-01-01
72074,Mahmut,Chinal,M,56546,9999-01-01
71923,Jayesh,Kavanagh,F,48573,9999-01-01
72076,Annemarie,Masaki,M,44979,1994-05-28
71930,Lech,Etalle,F,70507,9999-01-01
72077,Reuven,Juneja,F,56420,9999-01-01
72248,Kamran,Rindone,F,40810,9999-01-01
72078,Olivera,Limongiello,F,70428,9999-01-01
72085,Sverrir,Ishibashi,M,40000,9999-01-01
72087,Teiji,Chartres,M,40000,9999-01-01
72092,Alper,Zaumen,M,40798,9999-01-01
72097,Almudena,Perng,M,40000,9999-01-01
72116,Lalit,Quadeer,M,40000,9999-01-01
72137,Dulce,Bodoff,F,40000,9999-01-01
72140,Christ,Cronau,F,49434,9999-01-01
72140,Christ,Cronau,F,49434,2000-10-26
72145,Zdislav,Neimat,M,54268,9999-01-01
72160,Sugwoo,Scharstein,M,51261,9999-01-01
72166,Hidekazu,Scallan,M,62411,2000-07-04
72250,Zhilian,Hagimont,M,40828,1994-10-11
72262,Shahab,Braunmuhl,M,40000,9999-01-01
72193,Fai,Badr,F,61312,1995-06-03
72195,Iara,Schwartzbauer,F,56208,2000-12-27
72264,Alain,Bale,M,40000,9999-01-01
72207,Wuxu,Marsiglia,F,62275,9999-01-01
72277,Soenke,Stassinopoulos,F,69623,2001-06-18
72211,Apostol,Murrill,M,59170,9999-01-01
72213,Fumiko,Rubsam,F,40000,2002-03-02
72216,Serif,Rebaine,F,78666,9999-01-01
72281,Sariel,Uhrik,M,53176,9999-01-01
72284,Radhakrishnan,Mondadori,F,40000,9999-01-01
72298,Lenore,Glinert,M,47705,9999-01-01
72307,Genta,Asser,M,69455,9999-01-01
72317,Yagil,Orlowski,M,40000,1997-07-11
72338,Sreekrishna,Gubsky,F,56018,9999-01-01
72343,Make,Bodoff,M,44312,9999-01-01
72357,Kristina,Krogh,F,59424,1999-12-07
72357,Kristina,Krogh,F,59424,9999-01-01
72510,Miomir,Tomescu,M,69792,9999-01-01
72513,Juichirou,Talmon,M,48057,9999-01-01
72521,Georgi,Daescu,F,40000,1992-01-17
72522,Insup,Katzenelson,M,40000,9999-01-01
72547,Narain,Schrift,M,46162,2000-01-10
72551,Bedir,Impagliazzo,F,42410,9999-01-01
72566,Munehiro,Schaaf,F,40000,9999-01-01
72569,Katsuyuki,Halevi,M,51848,9999-01-01
72571,Yurij,Cools,F,53380,9999-01-01
72574,Saeed,Carrere,M,56518,9999-01-01
72586,Jiong,Usery,M,40000,9999-01-01
72587,Krister,Angel,M,77778,9999-01-01
72589,Yannis,Barriga,F,58033,1994-05-28
72598,Bogdan,Vural,M,45158,9999-01-01
72609,Baziley,Guting,M,75714,1988-09-15
72617,Naraig,Worfolk,F,40000,9999-01-01
72625,Moti,Nyanchama,M,48362,9999-01-01
72627,Apostol,Conry,M,51665,9999-01-01
72634,Xuedong,Thiran,F,43347,9999-01-01
72634,Xuedong,Thiran,F,43347,1998-10-05
72639,Jiang,Angel,F,42552,9999-01-01
72646,Elgin,Tchuente,M,50608,9999-01-01
72651,Padma,Kawashima,M,42943,1992-03-11
72661,Dinah,Baja,M,52915,9999-01-01
72683,Tristan,Frolund,F,40000,1998-10-18
72683,Tristan,Frolund,F,40000,9999-01-01
72686,Radoslaw,Marakhovsky,M,40711,9999-01-01
72693,Zhaofang,Gadepally,F,52617,1987-09-08
72700,Shahid,Pollock,M,49871,2001-05-30
72700,Shahid,Pollock,M,49871,1995-07-31
72723,Arve,Danlos,F,79591,9999-01-01
72725,Jayesh,Felder,F,61650,9999-01-01
72727,Lunjin,Basagni,M,66838,2001-10-07
72735,Shunichi,Varker,F,40812,1994-12-21
72739,Constantino,Sinicrope,F,40000,9999-01-01
72739,Constantino,Sinicrope,F,40000,1990-06-16
72740,Heather,Greenaway,M,54802,9999-01-01
72741,Ulises,Range,M,46867,9999-01-01
72745,Tayeb,Vernadat,M,40536,9999-01-01
72752,Kensyu,Gente,M,69936,9999-01-01
72761,Arto,Schlegelmilch,F,89178,9999-01-01
72766,Emran,Valiente,F,42108,2001-11-21
72766,Emran,Valiente,F,42108,2002-01-28
72767,Premal,Chiola,M,73175,1999-05-18
72768,Sajjad,Kolvik,M,40000,9999-01-01
72788,Berthier,Dulli,M,65988,1999-04-25
72794,Kazuhisa,Awdeh,F,66449,1990-03-16
72794,Kazuhisa,Awdeh,F,66449,9999-01-01
72797,Dmitry,Luders,F,71156,9999-01-01
72799,Akeel,Usdin,M,54368,9999-01-01
72815,Marc,Setiz,M,56410,1997-06-05
72826,Pranas,Kuhnemann,M,55916,9999-01-01
72836,Sadun,Baez,M,47344,9999-01-01
72861,Chirstian,Pramanik,F,40000,9999-01-01
72863,Mohd,Kavvadias,M,50670,9999-01-01
72864,Moie,McConalogue,M,40000,9999-01-01
72866,Sverrir,Zumaque,F,79179,9999-01-01
72869,Shay,Basagni,F,51470,1988-05-12
72885,Yinghua,Coullard,M,54456,9999-01-01
72891,Florina,Heusch,M,40000,9999-01-01
72897,Faiza,Leslie,F,46015,9999-01-01
72898,Thanasis,Gurbaxani,F,74007,9999-01-01
72900,Fan,Schoegge,M,72295,1995-11-19
72907,Alejandra,Weisert,M,40000,9999-01-01
72916,Arun,Kitsuregawa,M,53222,9999-01-01
72917,Paris,Swan,F,44500,9999-01-01
72920,Dekang,Radivojevic,M,83480,1998-07-08
72920,Dekang,Radivojevic,M,83480,9999-01-01
72922,Kristian,DasSarma,M,73729,9999-01-01
72923,Zhenbing,Decaestecker,M,40000,9999-01-01
72928,Xiahua,Rosay,M,48666,9999-01-01
72943,Collette,Angot,M,65449,9999-01-01
72957,Frazer,Demizu,F,40000,1987-07-18
72957,Frazer,Demizu,F,40000,1987-07-11
72959,Rosita,Wynblatt,F,40000,9999-01-01
72963,Hugh,Butner,M,46569,9999-01-01
72967,Menkae,Brobst,M,83228,9999-01-01
72969,Xinan,Setia,M,78665,9999-01-01
72977,Shahid,Servi,M,63794,9999-01-01
72981,Chanjung,Imataki,M,85699,9999-01-01
72986,Nikolaos,Worfolk,M,40000,9999-01-01
72996,Petter,Castellani,M,40000,9999-01-01
72998,Mart,Farrow,F,40000,1997-03-24
72998,Mart,Farrow,F,40000,1995-04-03
73004,Mitchel,Ballarin,M,61260,9999-01-01
73005,Sachem,Compeau,M,50521,9999-01-01
73006,Shiv,Schiper,M,43977,1987-06-23
73011,Zdislav,Kaiserswerth,M,40000,9999-01-01
73017,Adel,Iisaka,F,59529,9999-01-01
73019,Vishwani,Gecseg,F,50477,1999-01-11
73035,Kensyu,Cummings,F,78429,9999-01-01
73036,Syozo,Koyama,M,90889,9999-01-01
73063,Nigel,Highland,M,40000,9999-01-01
73072,Vitali,Zwicker,M,45592,9999-01-01
73082,Ioana,Sadowski,M,60366,9999-01-01
73090,Yoshinari,Takkinen,M,48393,9999-01-01
73099,Percy,Strandh,F,40000,1999-04-11
73099,Percy,Strandh,F,40000,9999-01-01
73104,Mooi,Bressoud,M,40000,9999-01-01
73109,Divine,Pusterhofer,F,40000,9999-01-01
73110,Gift,Osgood,M,56048,9999-01-01
73111,Ottavia,Massonet,M,43571,9999-01-01
73119,Miyeon,Kavraki,M,49013,9999-01-01
73137,Manohar,Lortz,M,68030,9999-01-01
73142,Gretta,VanScheik,F,58376,9999-01-01
73142,Gretta,VanScheik,F,58376,2001-09-06
73143,Sreekrishna,Cincotta,M,40000,9999-01-01
73161,Haldon,Denos,M,52403,9999-01-01
73194,Perry,Castellani,F,46686,9999-01-01
73206,Subhada,Winter,F,46490,1998-11-01
73207,Kyoichi,Domenig,M,40000,9999-01-01
73208,Yuguang,Menhardt,M,45903,9999-01-01
73212,Niclas,Maraist,M,40000,9999-01-01
73212,Niclas,Maraist,M,40000,1999-04-27
73220,Mokhtar,Serre,M,40000,9999-01-01
73220,Mokhtar,Serre,M,40000,1989-04-22
73222,Kendra,Gurbaxani,F,40000,9999-01-01
73225,Mana,Swick,M,44581,9999-01-01
73237,Sanjoy,Bonifati,M,71930,9999-01-01
73256,Conrado,Alameldin,M,45433,2001-07-22
73283,Shen,Leaver,M,55758,9999-01-01
73305,Heon,Lambe,M,40000,9999-01-01
73314,Oguz,Weiland,M,70697,1994-02-21
73318,Elliott,Highland,F,40000,9999-01-01
73320,Bowen,Biran,F,65008,1993-05-21
73320,Bowen,Biran,F,65008,1990-07-18
73322,Atreye,Tomescu,M,81800,9999-01-01
73328,Shigeichiro,Emmerich,F,52583,1997-03-23
73336,Zhongwei,Molenkamp,M,98099,9999-01-01
73339,Leni,Kamble,M,58140,9999-01-01
73350,Takahira,Daescu,M,88266,9999-01-01
73352,Boutros,Fortenbacher,M,40000,9999-01-01
73354,Arunachalam,Bolotov,F,40000,1999-09-25
73355,Kannan,Rotem,F,49429,9999-01-01
73364,Wayne,Gaughan,F,40000,9999-01-01
73370,Huiqun,Suri,M,40000,2002-07-21
73375,Aiichiro,Kragelund,M,55932,9999-01-01
73387,Noritoshi,Axelband,M,66306,9999-01-01
73389,IEEE,Sherertz,F,61335,9999-01-01
73390,Ishfaq,Beutelspacher,F,64348,9999-01-01
73395,Jouko,Tsukune,M,69171,9999-01-01
73400,Billur,Heemskerk,F,61259,9999-01-01
73406,Basil,Tomescu,F,54965,9999-01-01
73409,Denis,Biros,M,40000,9999-01-01
73415,Renny,Pillow,M,70580,9999-01-01
73425,Parviz,Aumann,M,51354,9999-01-01
73430,Khosrow,Beausoleil,M,41410,9999-01-01
73446,Yuguang,Gronowski,F,51562,9999-01-01
73456,Toney,Azadmanesh,F,44012,9999-01-01
73462,Sergi,Pelc,F,83835,9999-01-01
73465,Susanne,Adachi,M,57800,9999-01-01
73466,Tzu,Guerreiro,M,46274,9999-01-01
73497,Sibyl,Huhdanpaa,M,68016,9999-01-01
72371,Tetsurou,Demke,M,40000,1989-12-02
73499,Ult,Ferriere,F,67659,9999-01-01
73500,Sahrah,Thambidurai,M,49123,9999-01-01
73504,Sastry,Anandan,M,51043,2000-04-19
72383,Gianluca,Sidou,F,47128,9999-01-01
73510,Jouni,Reeken,F,74271,1991-09-26
72387,Taiji,Zeilberger,F,40000,9999-01-01
72389,Xuejun,Piancastelli,M,72799,9999-01-01
73515,Khun,Chelton,F,55181,9999-01-01
72397,Shigeu,Einsfeld,F,49929,9999-01-01
72398,Dines,Gulla,M,40000,9999-01-01
72400,Charmane,Merel,M,40000,9999-01-01
73515,Khun,Chelton,F,55181,1990-05-18
73523,Fei,Parascandalo,M,68413,9999-01-01
73529,Sajjad,Ghazalie,F,56384,1992-04-30
73532,Becky,dAstous,M,58237,9999-01-01
72431,Yuqun,Vandervoorde,M,85262,1998-09-18
73539,Renee,Serot,F,49459,9999-01-01
72434,Snehasis,Lueh,F,40000,9999-01-01
72436,Roselyn,Siegrist,M,40000,1986-12-19
73542,Shigehito,Acton,M,84958,9999-01-01
73548,Margareta,Pena,F,60839,9999-01-01
72448,Lena,Assaf,M,53671,9999-01-01
73553,Duro,Botman,M,40000,9999-01-01
72451,Xiong,Stamatiou,M,44339,9999-01-01
72453,Haldon,Attimonelli,M,40000,2000-03-15
73558,Murthy,Reutenauer,M,40000,1992-06-11
72460,Ortrud,Thiran,M,40000,1994-09-07
73559,Masamitsu,Murrill,M,40000,9999-01-01
73572,Yuuichi,Schapire,M,54670,9999-01-01
72469,Peternela,Clouatre,M,62822,2000-11-29
72474,Baziley,Zaccaria,M,43180,1994-12-10
72478,Rosli,Motley,M,40000,9999-01-01
73578,Berna,Rohrbach,F,50566,9999-01-01
72485,Hidefumi,Christianini,M,44347,9999-01-01
72486,Irena,Brickell,M,40000,9999-01-01
